# SYNTHETIC ambient-noise recording (site A, f0 = 2.5 Hz) — QuakeLogic HVSR Studio example, NOT field data
# model: 1-DOF resonant amplification, f0 = 2.5 Hz, A0 = 5.00, damping = 0.1021
# sample_rate = 100 Hz, start = 2025-01-01T00:00:00.000000Z, units = counts
time_s	north	east	vertical
1033.09	-63.4379	-72.9143	-0.8316
1033.10	-67.4247	-79.8445	87.1650
1033.11	-68.9183	-85.8567	-182.4227
1033.12	-69.6764	-93.3265	51.5227
1033.13	-68.0324	-99.8872	6.7640
1033.14	-58.9552	-99.3429	9.2268
1033.15	-53.9097	-92.2370	230.8073
1033.16	-52.0734	-87.4810	-166.7908
1033.17	-45.5682	-83.8213	-53.6364
1033.18	-36.5295	-84.9297	206.5634
1033.19	-23.6175	-88.5716	-52.3744
1033.20	-8.5914	-91.0060	-76.0064
1033.21	-2.7046	-87.9866	-43.8281
1033.22	4.5325	-84.6807	-36.2013
1033.23	13.7887	-82.5855	17.8460
1033.24	20.0977	-74.4574	-116.6761
1033.25	25.4060	-66.7205	-63.9379
1033.26	33.8058	-49.9231	43.8609
1033.27	46.7683	-35.6381	27.2389
1033.28	51.9739	-23.7092	42.0510
1033.29	57.5239	-13.0247	-60.3077
1033.30	58.4098	1.0751	20.9003
1033.31	63.0055	13.4585	32.1951
1033.32	66.4320	25.0586	-139.1923
1033.33	67.5768	39.6262	122.5349
1033.34	67.4460	53.9506	-39.8595
1033.35	62.2975	66.7719	96.2592
1033.36	58.0528	76.0628	124.3421
1033.37	59.9447	77.0148	-205.2973
1033.38	63.0658	72.8831	-43.4794
1033.39	56.7589	76.3299	-46.8739
1033.40	53.1814	74.8695	4.5550
1033.41	48.1390	70.4466	69.9422
1033.42	36.9344	66.9530	8.5090
1033.43	27.4498	62.6160	-27.5704
1033.44	17.0764	51.1830	178.7221
1033.45	6.3582	43.5814	-14.1172
1033.46	1.7989	38.9652	-60.9410
1033.47	-14.2502	34.0404	-142.7403
1033.48	-28.7860	24.3107	-251.2654
1033.49	-40.8890	15.2477	-17.4210
1033.50	-50.8625	2.9519	83.1791
1033.51	-64.3297	-8.5626	-38.6075
1033.52	-71.9693	-16.4767	-42.4534
1033.53	-84.0278	-19.6611	0.3541
1033.54	-93.8224	-17.5449	67.6001
1033.55	-101.4566	-18.0255	-52.8189
1033.56	-106.6816	-20.8673	-62.4976
1033.57	-107.0697	-20.0790	-12.1287
1033.58	-105.6394	-17.4802	-4.8577
1033.59	-101.5370	-10.6467	-8.2301
1033.60	-96.5197	-5.6015	-69.2173
1033.61	-84.6428	1.1683	-3.3364
1033.62	-64.4970	12.7232	59.8435
1033.63	-47.3875	14.2339	-192.3843
1033.64	-30.9054	14.5158	38.4545
1033.65	-20.7132	12.4435	76.4265
1033.66	-5.7788	12.5209	188.3485
1033.67	1.4439	16.5251	-148.4703
1033.68	13.2981	22.2491	-38.2647
1033.69	22.2024	27.9933	84.3797
1033.70	30.7045	29.1161	-22.2028
1033.71	40.3116	37.9720	44.4448
1033.72	46.9439	46.5590	-19.1434
1033.73	50.8890	51.4306	135.5002
1033.74	54.1044	57.1282	-73.1135
1033.75	61.1009	61.1729	-13.3533
1033.76	63.2000	69.9460	28.5842
1033.77	56.8495	73.5052	13.8852
1033.78	50.9378	72.9436	-117.6005
1033.79	45.2529	73.7562	16.1367
1033.80	35.1980	75.0944	78.9921
1033.81	22.1308	71.4289	-135.4774
1033.82	18.7540	64.6995	-69.8705
1033.83	16.5103	58.8834	17.2283
1033.84	5.0102	56.8544	112.4989
1033.85	-8.7162	51.2651	104.0708
1033.86	-15.1499	43.3714	33.9986
1033.87	-21.7092	33.3877	81.2858
1033.88	-26.8119	26.0917	42.5359
1033.89	-35.1284	12.1271	-145.5851
1033.90	-36.1848	-6.9225	-36.8266
1033.91	-34.1263	-25.2717	90.1229
1033.92	-37.1799	-49.5301	-5.4840
1033.93	-35.9031	-72.1144	47.3226
1033.94	-31.8396	-91.6091	41.3421
1033.95	-22.1455	-103.0328	-50.8834
1033.96	-16.0815	-115.4037	125.5559
1033.97	-12.3487	-122.2532	-120.7305
1033.98	-10.9852	-127.3560	31.0906
1033.99	-9.3358	-133.6604	-46.5374
1034.00	-9.5322	-131.4651	-7.4371
1034.01	-4.9414	-123.6304	5.1432
1034.02	1.1924	-106.9908	106.6809
1034.03	8.1818	-86.8273	95.6358
1034.04	8.8105	-71.6899	-136.3256
1034.05	19.6954	-60.1716	-113.1200
1034.06	25.3619	-48.8024	-90.4017
1034.07	28.6998	-40.3704	-39.0793
1034.08	31.4733	-27.5107	25.1285
1034.09	31.4702	-15.0909	78.6600
1034.10	29.1595	-2.5022	-13.0591
1034.11	23.1154	5.8798	59.8095
1034.12	11.3373	18.5234	124.4319
1034.13	-5.9423	23.6006	52.0037
1034.14	-18.5145	26.7258	-17.1921
1034.15	-29.6132	25.6836	-121.3669
1034.16	-46.3543	21.7474	-3.6750
1034.17	-61.9065	15.4184	-37.2002
1034.18	-74.6042	15.1647	-29.7888
1034.19	-84.3813	5.5540	20.6589
1034.20	-87.8682	-1.3823	-64.7675
1034.21	-84.7348	-12.3569	-244.6057
1034.22	-82.3417	-31.5748	-177.5674
1034.23	-80.2593	-43.8473	24.9432
1034.24	-77.1725	-55.2738	139.8869
1034.25	-66.5773	-67.7934	-252.9242
1034.26	-62.1517	-78.9368	5.4806
1034.27	-58.9599	-87.7175	-120.0969
1034.28	-54.3859	-87.9620	4.5205
1034.29	-47.3075	-91.9039	91.4546
1034.30	-41.2860	-93.4888	34.6905
1034.31	-28.1899	-85.5011	-67.1519
1034.32	-19.1209	-79.5403	-40.1291
1034.33	-10.4030	-70.3360	22.6988
1034.34	0.8511	-57.7284	-12.9533
1034.35	9.7504	-39.5361	-49.8492
1034.36	18.7252	-22.4292	-45.0109
1034.37	24.5547	-9.7073	-198.3107
1034.38	26.4626	7.0737	-27.7722
1034.39	19.5146	25.1457	-19.7856
1034.40	20.6196	36.6668	-205.9127
1034.41	19.9418	52.3390	-125.1199
1034.42	16.8304	68.2159	-3.1680
1034.43	12.9539	86.3854	-36.5503
1034.44	5.0023	100.3813	-90.2094
1034.45	-2.2781	112.1142	133.2336
1034.46	-0.6432	113.3780	42.3209
1034.47	-0.8774	115.5036	-115.6907
1034.48	-1.4445	108.6690	-62.2570
1034.49	-2.2550	100.5307	-98.1405
1034.50	-11.2522	86.6462	209.6486
1034.51	-17.0935	69.1313	-58.5710
1034.52	-22.8339	52.8280	29.9100
1034.53	-32.9236	33.5163	6.8467
1034.54	-50.4973	14.7631	-176.5809
1034.55	-65.0052	-2.1436	-153.1732
1034.56	-73.7318	-23.3634	44.8008
1034.57	-81.2038	-33.6257	147.5092
1034.58	-94.9261	-47.7693	-82.7084
1034.59	-102.5192	-64.3126	97.5627
1034.60	-97.9976	-86.7201	76.0967
1034.61	-94.8153	-105.1475	-113.6169
1034.62	-88.3492	-114.6330	-8.1493
1034.63	-74.6295	-122.6583	-75.3540
1034.64	-61.5780	-133.5927	-25.8998
1034.65	-44.3624	-144.6547	90.0502
1034.66	-31.7794	-149.8807	29.9138
1034.67	-16.6284	-142.4919	157.6805
1034.68	-6.9051	-141.8435	-113.7121
1034.69	9.3385	-141.0705	61.6479
1034.70	26.6808	-142.2012	55.4120
1034.71	36.9912	-138.9592	12.4629
1034.72	49.7740	-127.7515	-71.6790
1034.73	58.5664	-108.8114	-33.1919
1034.74	54.6647	-89.9625	56.6144
1034.75	55.6689	-73.5171	-225.3388
1034.76	53.1420	-52.4660	-26.6763
1034.77	44.9848	-33.7823	-143.2124
1034.78	38.5445	-12.9963	119.8951
1034.79	25.9699	1.9873	44.6333
1034.80	14.6734	18.9534	41.1883
1034.81	4.4376	38.3611	-1.0937
1034.82	-6.9557	50.5889	35.5191
1034.83	-15.6278	62.8972	-52.3386
1034.84	-21.6477	79.8929	273.6247
1034.85	-24.9465	93.7786	-92.4686
1034.86	-31.4257	100.6921	38.0888
1034.87	-34.6417	111.5699	-96.6857
1034.88	-34.2047	122.8303	-169.8360
1034.89	-32.7399	130.1329	-67.5713
1034.90	-30.4284	136.2896	-201.9345
1034.91	-25.2611	136.9721	60.5047
1034.92	-17.4036	135.2074	84.9132
1034.93	-6.4249	130.4749	121.3762
1034.94	4.5652	122.9649	105.3202
1034.95	18.1549	116.4865	-158.5661
1034.96	27.7899	100.7227	20.8878
1034.97	44.7444	73.9917	25.4534
1034.98	61.3362	50.7386	-21.2006
1034.99	78.0733	29.0978	-64.6772
1035.00	88.5732	4.6005	3.4457
1035.01	91.5705	-21.6490	3.8506
1035.02	97.3911	-43.9798	93.3323
1035.03	103.6969	-65.2703	-111.8120
1035.04	107.8444	-81.3304	-84.6246
1035.05	102.5621	-100.6837	-163.7732
1035.06	95.2005	-121.2198	-11.0608
1035.07	93.7830	-130.9656	52.0893
1035.08	91.5106	-136.9711	-184.2693
1035.09	76.6444	-137.1502	219.5621
1035.10	64.9433	-141.6229	85.5058
1035.11	53.4213	-144.9819	-5.2517
1035.12	40.4861	-148.7269	-178.1510
1035.13	28.6395	-149.8221	46.6507
1035.14	14.1473	-148.4507	192.2594
1035.15	-4.1452	-146.5540	-189.4325
1035.16	-16.7457	-138.6148	-102.2864
1035.17	-29.8482	-122.6315	90.1864
1035.18	-37.5951	-110.2605	-105.9017
1035.19	-41.4781	-95.4021	30.7508
1035.20	-39.2507	-83.3181	-91.0437
1035.21	-36.0184	-60.7479	-94.9320
1035.22	-32.9619	-37.5923	2.8960
1035.23	-29.7195	-20.7291	-215.9788
1035.24	-27.0403	-0.6380	-24.0060
1035.25	-17.1587	18.4305	-85.0766
1035.26	-11.3324	34.4819	152.8999
1035.27	-7.4171	51.6205	179.6078
1035.28	-2.4511	66.7872	141.4114
1035.29	2.2868	77.7701	43.2114
1035.30	5.6000	94.3889	205.9204
1035.31	8.0659	99.5860	-125.6355
1035.32	10.7156	104.8459	-142.1823
1035.33	13.3107	110.2719	-204.6037
1035.34	13.9066	114.8835	-14.0378
1035.35	20.0137	116.4553	167.0396
1035.36	16.2197	111.9283	171.7107
1035.37	12.1821	105.5997	52.4619
1035.38	2.0713	96.1841	115.8170
1035.39	-12.9393	93.1314	-219.3170
1035.40	-28.7768	86.3358	-3.3831
1035.41	-42.7950	81.9215	-83.5545
1035.42	-58.1255	71.0424	-29.6969
1035.43	-76.7235	57.9542	70.1452
1035.44	-90.3356	36.5173	-32.6809
1035.45	-96.8557	18.1804	-160.2005
1035.46	-94.7291	1.5412	159.6907
1035.47	-93.0710	-15.4702	-42.1580
1035.48	-91.4177	-34.9062	216.6084
1035.49	-83.7591	-58.3570	272.7250
1035.50	-75.6893	-72.5971	-100.1701
1035.51	-65.6615	-80.1200	-2.9714
1035.52	-59.6245	-92.1931	91.1686
1035.53	-51.7654	-104.7573	-92.4313
1035.54	-40.7932	-117.5843	-34.0843
1035.55	-28.4592	-125.5125	87.7003
1035.56	-15.9169	-125.0211	48.5788
1035.57	2.5947	-126.6264	88.5852
1035.58	15.3207	-125.6148	143.3425
1035.59	25.9013	-115.8363	-169.8564
1035.60	45.1484	-100.1546	-46.0351
1035.61	52.7529	-82.0548	-170.0555
1035.62	60.9370	-55.7291	-63.6761
1035.63	71.0652	-32.0756	-74.8904
1035.64	73.9697	-13.7216	60.2134
1035.65	74.1197	3.0433	58.1057
1035.66	73.1207	16.7643	1.1860
1035.67	69.2715	25.0631	66.9362
1035.68	63.8494	39.0252	81.6742
1035.69	63.8879	52.5402	56.9084
1035.70	59.9701	59.7408	10.1476
1035.71	51.0505	58.5727	-21.0523
1035.72	43.8671	55.8391	-81.6081
1035.73	29.3894	49.2520	-113.7670
1035.74	20.3913	41.1843	-172.7813
1035.75	12.5692	31.1925	138.1450
1035.76	3.4063	28.0766	-59.8023
1035.77	-6.9471	28.2061	-104.7131
1035.78	-16.6839	23.3203	19.9193
1035.79	-27.4561	14.8814	42.8191
1035.80	-38.7274	7.8457	96.5830
1035.81	-49.9548	-1.2056	33.1453
1035.82	-62.9493	-8.2075	0.8341
1035.83	-76.3830	-10.3845	-27.3913
1035.84	-88.6289	-12.2148	-104.1229
1035.85	-99.0139	-14.3370	104.5210
1035.86	-103.2788	-13.8931	-25.6674
1035.87	-111.9266	-13.8627	50.4890
1035.88	-117.3233	-18.9248	-158.1814
1035.89	-114.3439	-21.4677	-32.0129
1035.90	-111.4202	-24.7675	77.8182
1035.91	-110.7607	-27.9758	31.1843
1035.92	-103.8651	-23.5958	-82.9303
1035.93	-89.9983	-19.5788	-107.4400
1035.94	-78.6574	-18.0925	150.2015
1035.95	-66.1552	-4.9445	-12.7210
1035.96	-45.9033	4.3855	0.3589
1035.97	-24.7049	12.9243	199.9406
1035.98	-5.3258	21.1437	-57.7921
1035.99	16.5936	29.7336	-3.5664
1036.00	24.8254	41.7648	-162.8985
1036.01	36.9825	54.8108	-108.1477
1036.02	46.8662	56.3167	-35.0740
1036.03	53.5926	64.1632	78.4051
1036.04	65.3257	66.4446	70.9322
1036.05	80.4020	73.6174	79.3857
1036.06	89.7208	86.6705	129.8995
1036.07	92.8877	96.0166	-64.0339
1036.08	88.7291	98.7257	-58.5250
1036.09	91.3292	101.8493	-28.0918
1036.10	88.1717	98.6275	-217.2767
1036.11	82.4152	89.8308	-31.4898
1036.12	72.9712	87.1254	175.8061
1036.13	69.4117	75.2216	-76.7182
1036.14	62.7828	66.9638	-110.9960
1036.15	54.1345	55.8233	132.9863
1036.16	45.8705	40.3693	41.2437
1036.17	32.5053	31.8765	206.1657
1036.18	23.5969	25.2015	-17.6836
1036.19	6.4566	10.1699	23.9192
1036.20	-7.6771	-8.3831	-37.3641
1036.21	-13.2119	-20.9857	245.4081
1036.22	-21.9146	-33.3474	-30.6052
1036.23	-32.0736	-49.0688	73.5323
1036.24	-36.6249	-61.0880	-100.5043
1036.25	-40.4504	-67.3147	30.1707
1036.26	-45.0816	-70.8618	-226.6989
1036.27	-57.0239	-73.1699	-21.2179
1036.28	-69.8687	-70.9770	-110.0611
1036.29	-83.8520	-68.5042	58.7219
1036.30	-90.7053	-70.7105	154.1997
1036.31	-97.1123	-68.8591	139.2817
1036.32	-100.6998	-65.6663	87.2907
1036.33	-99.0272	-55.2610	5.4701
1036.34	-94.8497	-51.0175	-19.7005
1036.35	-83.0468	-40.0317	52.7815
1036.36	-69.7604	-17.6493	-2.8054
1036.37	-55.1954	5.3238	-144.7049
1036.38	-40.4487	24.5399	57.7098
1036.39	-35.4172	37.3862	-59.4397
1036.40	-26.9645	55.3457	24.9403
1036.41	-16.5468	61.1793	58.0517
1036.42	-10.4563	67.0730	-43.2878
1036.43	-4.9196	72.6316	-60.6111
1036.44	-5.3386	70.7202	-131.3472
1036.45	-7.8521	62.7682	43.3061
1036.46	-8.1427	46.8320	20.3997
1036.47	-11.0656	26.9466	3.5014
1036.48	-9.7854	9.3181	89.9319
1036.49	-10.4128	-4.6098	-9.0371
1036.50	-9.7722	-14.9839	126.2466
1036.51	-3.7415	-23.9659	120.1586
1036.52	1.4278	-38.0299	-92.8049
1036.53	-1.8460	-51.4035	-160.7757
1036.54	-0.8664	-59.1050	-25.1738
1036.55	4.6805	-66.3012	18.0195
1036.56	12.3579	-71.4055	-25.3442
1036.57	17.8168	-78.6352	-3.0864
1036.58	20.0992	-83.1991	-123.4225
1036.59	26.7227	-93.2157	-14.2256
1036.60	34.5821	-97.2847	6.5143
1036.61	38.9869	-93.1900	-22.2367
1036.62	36.7943	-88.9167	156.3976
1036.63	28.9172	-81.3068	-115.9813
1036.64	19.5392	-69.2959	-127.1836
1036.65	3.5510	-59.0655	-49.8870
1036.66	-9.2545	-49.4382	-140.9995
1036.67	-22.7088	-40.4428	-96.6599
1036.68	-38.6714	-34.8856	-89.0187
1036.69	-49.1833	-22.8335	-92.9844
1036.70	-57.2634	-13.1810	-65.6150
1036.71	-66.4475	-5.5494	-157.0981
1036.72	-73.6134	4.4096	-131.2690
1036.73	-80.0403	15.5500	145.3066
1036.74	-82.4231	32.3994	-72.9788
1036.75	-77.0557	47.5479	-7.1119
1036.76	-76.8128	58.9451	-56.6375
1036.77	-77.7095	65.6006	60.1501
1036.78	-72.1420	68.9218	78.1130
1036.79	-72.0902	74.9132	-50.9461
1036.80	-70.7670	76.2113	-57.8828
1036.81	-69.5639	75.8299	125.0999
1036.82	-58.6906	74.0944	-76.5977
1036.83	-48.2949	71.6623	217.7036
1036.84	-44.1379	58.6249	47.8767
1036.85	-37.3988	49.1636	76.3736
1036.86	-30.4697	38.6488	121.5313
1036.87	-24.8825	22.6966	-139.8430
1036.88	-18.8661	7.8732	-53.9516
1036.89	-12.2601	-6.2401	-10.5937
1036.90	-3.2898	-20.4525	76.7432
1036.91	3.8805	-34.0056	66.6803
1036.92	11.3555	-47.9959	181.5079
1036.93	20.8232	-57.1491	-92.5930
1036.94	30.7477	-75.0922	147.8579
1036.95	35.5201	-83.8194	57.8433
1036.96	32.8736	-89.1827	92.4790
1036.97	30.9463	-90.5412	27.9852
1036.98	22.5239	-88.1470	94.1294
1036.99	17.1356	-83.7126	30.5642
1037.00	12.5664	-76.9879	14.5214
1037.01	15.8397	-75.2990	38.2658
1037.02	13.2567	-72.5171	129.0766
1037.03	3.9793	-63.1314	96.6879
1037.04	-4.3628	-56.3484	-76.7797
1037.05	-11.5409	-49.1626	-150.1769
1037.06	-21.4326	-34.7279	-82.0443
1037.07	-30.0675	-19.0466	-90.6653
1037.08	-38.2759	-1.6131	102.2518
1037.09	-44.8634	13.7330	150.7997
1037.10	-56.2422	31.6578	-59.9773
1037.11	-66.5087	45.7048	9.8145
1037.12	-75.9491	59.6148	25.2463
1037.13	-81.8010	63.8995	-108.5275
1037.14	-87.5739	69.2828	70.0712
1037.15	-90.7227	73.2233	-66.2932
1037.16	-87.8761	76.4880	-44.6962
1037.17	-83.6971	78.4552	55.1826
1037.18	-81.5504	77.7565	134.9410
1037.19	-76.9781	72.4801	-2.3565
1037.20	-67.3643	65.8288	131.0939
1037.21	-62.1806	57.5266	-84.5700
1037.22	-54.6814	42.5200	-38.0222
1037.23	-46.4809	31.9230	-209.0631
1037.24	-35.1639	23.7526	-37.3422
1037.25	-18.3055	15.1638	100.4922
1037.26	-8.8206	7.2554	-71.9516
1037.27	7.6209	-3.3673	-237.9653
1037.28	21.5775	-1.7097	-135.1914
1037.29	37.7061	-8.4704	20.7747
1037.30	50.8586	-13.3298	-218.4885
1037.31	56.4849	-20.7816	-21.4494
1037.32	59.0544	-21.2689	-92.8322
1037.33	67.6274	-20.7777	125.7774
1037.34	71.0140	-28.3420	45.1792
1037.35	70.1669	-36.5717	-110.9726
1037.36	75.0284	-39.2774	-76.4522
1037.37	81.3746	-40.2151	-66.3816
1037.38	84.7387	-41.4598	-54.8618
1037.39	84.3325	-43.9992	-27.8639
1037.40	78.1301	-41.8744	17.8667
1037.41	70.9286	-30.7614	-74.8617
1037.42	65.0514	-20.5439	70.5852
1037.43	65.5263	-7.9139	-75.6718
1037.44	56.6789	5.2556	-139.8611
1037.45	49.2532	15.8862	-2.5812
1037.46	43.0280	26.3666	81.9312
1037.47	41.5129	33.9444	26.3032
1037.48	39.3929	37.5085	19.2943
1037.49	29.4277	41.0346	-118.1626
1037.50	17.9023	47.3918	64.5847
1037.51	7.3018	57.3418	109.3152
1037.52	-2.2408	66.1434	48.2284
1037.53	-1.6735	61.3516	-25.2909
1037.54	-2.5551	57.3814	17.1097
1037.55	-6.1644	47.9440	-241.0938
1037.56	-15.2138	34.4913	-110.6067
1037.57	-26.4353	14.5630	-36.0099
1037.58	-36.8389	-4.6272	-93.3744
1037.59	-48.5130	-24.5061	39.9676
1037.60	-51.6322	-40.2541	-171.4777
1037.61	-59.6164	-55.3993	-60.5027
1037.62	-57.8888	-68.3019	-13.4560
1037.63	-54.0403	-79.0281	-18.9722
1037.64	-53.2918	-89.4516	19.9680
1037.65	-52.0508	-93.3401	182.4739
1037.66	-42.1816	-90.9198	90.2669
1037.67	-29.2730	-85.7283	87.8330
1037.68	-19.4668	-83.4737	-28.3391
1037.69	-9.1556	-84.9604	-10.1266
1037.70	-3.5027	-80.1594	-112.0634
1037.71	8.0560	-73.3384	3.6464
1037.72	15.6532	-65.7641	85.9680
1037.73	19.9321	-53.0072	-134.2034
1037.74	23.4499	-34.3192	41.3171
1037.75	28.4458	-16.4643	-54.2109
1037.76	38.0720	-3.3696	-280.3769
1037.77	40.7498	10.5737	47.0238
1037.78	44.7316	18.9663	-85.0306
1037.79	49.5420	23.2073	-140.7573
1037.80	52.3508	22.0133	160.3987
1037.81	52.8660	23.3294	-35.2937
1037.82	47.6610	27.4984	-17.5364
1037.83	42.5879	27.3359	-41.5317
1037.84	38.2993	30.4095	119.3459
1037.85	28.0684	39.6181	161.8841
1037.86	22.3079	46.1846	-33.4508
1037.87	15.2549	50.7419	26.1150
1037.88	8.1671	46.1324	-39.9895
1037.89	1.8321	33.9083	76.2848
1037.90	-12.3649	26.9437	-36.8612
1037.91	-19.7999	26.0265	71.0492
1037.92	-27.0631	17.5982	27.2059
1037.93	-30.7311	8.0193	0.3547
1037.94	-31.0883	-2.3187	-22.0866
1037.95	-37.5030	-14.2596	149.9537
1037.96	-42.2209	-31.0800	69.5113
1037.97	-41.3192	-41.0964	-96.7433
1037.98	-40.8094	-42.3268	23.1349
1037.99	-41.8326	-43.6710	-96.2224
1038.00	-37.9418	-43.4256	125.7855
1038.01	-37.6303	-39.9619	-121.7235
1038.02	-32.8321	-38.9517	-32.5540
1038.03	-27.4955	-31.8721	-116.2613
1038.04	-22.8698	-27.1127	-4.5777
1038.05	-26.0562	-18.9908	-46.0633
1038.06	-27.7265	-12.4999	150.3293
1038.07	-27.8368	-3.7951	-76.8092
1038.08	-30.9401	6.5125	72.3665
1038.09	-37.7654	20.7880	-114.2018
1038.10	-53.0091	32.3323	74.8794
1038.11	-65.8213	38.8054	76.6234
1038.12	-71.8251	43.4279	159.4900
1038.13	-77.3273	45.0827	-19.1454
1038.14	-78.3783	52.5125	-17.4703
1038.15	-72.8692	58.4074	3.2296
1038.16	-70.6963	61.1699	59.0719
1038.17	-65.0567	58.8206	-54.8699
1038.18	-54.2713	56.2598	54.4739
1038.19	-50.3399	48.8479	43.5859
1038.20	-42.0548	42.7667	-54.1568
1038.21	-33.9743	38.0818	2.0763
1038.22	-26.8140	31.8853	121.4800
1038.23	-18.7919	22.6562	-161.6327
1038.24	-10.3278	9.7353	88.9737
1038.25	-0.0384	-2.3325	154.3874
1038.26	8.9440	-8.3413	179.9814
1038.27	23.0063	-18.9417	7.8291
1038.28	38.7743	-22.6907	-0.3267
1038.29	52.8816	-24.3550	98.0269
1038.30	64.5097	-27.4925	-27.0494
1038.31	81.9924	-23.7344	37.0100
1038.32	88.8668	-24.9439	-127.6712
1038.33	93.7854	-26.4871	138.1872
1038.34	100.2953	-27.4698	79.5053
1038.35	103.0759	-29.7752	76.9840
1038.36	108.2949	-36.9716	151.0318
1038.37	109.3534	-44.3246	13.4698
1038.38	105.3244	-47.7891	22.5146
1038.39	107.6703	-46.7147	165.6014
1038.40	103.9785	-47.6382	173.2755
1038.41	97.7051	-46.1014	5.6939
1038.42	85.3369	-47.2602	24.9751
1038.43	75.4534	-41.2628	-124.7411
1038.44	60.6627	-37.0781	27.1500
1038.45	51.2249	-30.7089	-58.7337
1038.46	44.6692	-27.3757	167.2375
1038.47	33.3308	-24.2537	-17.2244
1038.48	22.9132	-24.1129	-64.2147
1038.49	16.5191	-19.4367	-139.2279
1038.50	15.9066	-10.2612	69.6460
1038.51	6.2597	-4.2757	-155.9419
1038.52	-3.8849	-0.8619	260.4448
1038.53	-8.5481	-0.0071	59.1871
1038.54	-10.1915	3.7277	-164.6748
1038.55	-8.2565	7.0390	26.2049
1038.56	-8.8642	-0.9148	-42.8351
1038.57	-8.7270	-10.5506	-17.5284
1038.58	-11.3567	-19.2478	7.5748
1038.59	-11.8601	-20.1586	61.5145
1038.60	-12.0346	-20.9637	129.8855
1038.61	-5.5115	-18.2438	61.0890
1038.62	0.6970	-17.4316	155.8390
1038.63	8.3621	-17.3327	-158.4639
1038.64	9.5645	-21.5218	-76.0111
1038.65	11.4683	-23.4822	66.6009
1038.66	14.3402	-20.2311	30.3457
1038.67	11.6114	-22.5340	30.4126
1038.68	8.8032	-26.5396	-50.5471
1038.69	-0.7743	-31.1119	-170.1069
1038.70	-6.6145	-32.0352	-93.5258
1038.71	-10.7157	-33.2919	7.6856
1038.72	-19.1730	-37.1822	-91.6357
1038.73	-28.3801	-40.9987	-40.5921
1038.74	-37.9700	-43.8979	10.8619
1038.75	-46.1856	-45.4041	-206.1588
1038.76	-55.2779	-40.3985	162.0821
1038.77	-66.4493	-37.0086	-45.0667
1038.78	-72.9537	-29.5908	-135.2373
1038.79	-76.5634	-24.8476	92.3446
1038.80	-84.2296	-19.3957	80.6674
1038.81	-92.9027	-8.6431	152.1997
1038.82	-91.8873	0.4587	-208.4500
1038.83	-94.5019	7.2970	-183.5897
1038.84	-93.6854	13.9625	-98.3864
1038.85	-90.5573	19.7353	123.2137
1038.86	-90.2014	21.4338	161.8826
1038.87	-84.3083	27.6111	67.1944
1038.88	-74.8015	31.4850	9.1386
1038.89	-60.1631	33.5882	-196.1111
1038.90	-45.1752	42.5928	40.6270
1038.91	-27.5319	45.1411	219.0433
1038.92	-3.5552	42.5571	59.3864
1038.93	11.6024	40.0455	22.2157
1038.94	26.5416	34.1621	-11.3499
1038.95	34.8703	24.0791	-173.6476
1038.96	44.2179	12.1676	-37.9286
1038.97	48.7385	11.0162	-131.9213
1038.98	53.4703	3.5484	-46.5907
1038.99	61.9041	-5.2865	95.6593
1039.00	61.3338	-10.6110	-33.7659
1039.01	59.6036	-22.3862	102.7456
1039.02	57.1891	-31.0940	-76.5078
1039.03	50.1036	-29.7240	2.7373
1039.04	41.9109	-29.1850	99.5605
1039.05	27.7731	-30.4574	164.8005
1039.06	18.3422	-36.5986	130.4842
1039.07	7.6299	-36.2191	20.2854
1039.08	1.3471	-40.3873	163.0270
1039.09	-7.0737	-37.6303	-286.9834
1039.10	-10.8885	-43.1198	-103.5300
1039.11	-17.1945	-45.9957	-0.9048
1039.12	-27.9126	-44.8582	-100.5564
1039.13	-32.2926	-37.4144	-41.4354
1039.14	-36.2010	-39.2921	118.6735
1039.15	-47.1176	-36.4751	100.4166
1039.16	-49.7583	-35.0074	-16.3965
1039.17	-50.9090	-36.8255	-23.3020
1039.18	-56.3641	-32.3952	120.5074
1039.19	-55.1032	-27.5635	135.3053
1039.20	-51.7377	-23.1229	-43.5398
1039.21	-47.2432	-11.5340	112.3185
1039.22	-40.0153	-6.9491	-182.0773
1039.23	-34.8425	-9.3399	-39.3441
1039.24	-37.6415	-7.2262	19.2621
1039.25	-35.8026	-3.1484	-47.9421
1039.26	-28.9190	-4.0206	82.0974
1039.27	-23.5490	2.5173	-62.3817
1039.28	-18.6875	6.9145	59.5289
1039.29	-12.6409	4.0859	76.1550
1039.30	-7.0810	1.4254	-47.7228
1039.31	-8.1208	4.2677	-4.0113
1039.32	-6.3129	5.2962	38.7667
1039.33	-3.5439	7.4398	29.2742
1039.34	0.2252	-0.6425	50.8866
1039.35	2.4092	1.1694	-156.9265
1039.36	2.6446	4.1355	-194.2440
1039.37	3.2212	6.5356	61.7926
1039.38	4.8921	6.6351	54.7764
1039.39	10.9115	8.4577	210.5228
1039.40	10.7455	10.3718	-128.5038
1039.41	12.7664	7.8228	-184.4654
1039.42	16.2668	6.6313	128.2008
1039.43	15.2466	10.0163	-124.2371
1039.44	16.7636	4.3400	-60.2603
1039.45	11.3040	-1.8117	57.4252
1039.46	7.8599	-7.2682	75.6369
1039.47	2.1027	-15.8065	-104.0614
1039.48	-1.0010	-24.9499	-50.2107
